ID,POP,EMP,AREA_KM,EMP_DENS,X,Y
241,2449,2516,1.074094445,2342.438332,1922241.284,732603.2725
242,4896,544,69.95338065,7.776608,1937697.335,710896.1461
243,2571,103,0.887095429,116.109267,1924842.942,728363.0807
244,2221,382,1.000372853,381.857623,1925459.102,727928.4846
245,2350,5702,1.665565599,3423.461678,1926450.469,730050.2153
246,2530,131,1.939375133,67.54753,1936121.163,728154.7112
247,3691,347,1.143082105,303.565246,1919884.046,722341.8251
248,3338,951,2.002062106,475.010239,1935970.445,741324.8939
249,3333,450,1.588992306,283.19835,1930302.333,739663.6666
250,3216,1011,1.45631649,694.21723,1927587.116,743979.0106
251,6621,8095,2.356189017,3435.632685,1919353.354,718598.0354
252,4929,754,3.922182024,192.239931,1909486.586,737653.4787
253,5612,796,2.328592195,341.837442,1915456.824,712537.1216
254,5552,1307,1.931625522,676.632186,1918473.603,714345.2954
255,3069,491,2.03653273,241.096052,1917839.199,712952.5376
256,6476,1778,3.451634929,515.118208,1920004.225,716590.9698
257,2292,236,0.91217612,258.721967,1929660.375,742563.7109
258,2427,595,5.770033938,103.118978,1938360.459,744581.7994
259,3627,413,0.800875792,515.685459,1925361.051,744340.4069
260,3199,142,0.875115515,162.264293,1925690.034,742395.7534
261,4001,10331,2.191889145,4713.285808,1922300.848,733760.2502
262,2001,2666,91.78161319,29.047212,1920851.64,704008.1833
263,3864,1260,1.216114418,1036.086721,1923770.278,737208.6254
264,1707,165,0.98493037,167.524533,1921918.703,729066.5472
265,2637,5780,0.479475146,12054.84799,1913980.834,730413.1996
266,2020,9072,0.631055091,14375.92395,1915241.065,730612.042
267,1737,164,0.744662481,220.234004,1930004.607,746508.4987
268,2442,546,1.132192403,482.250189,1930717.615,745876.0143
269,4527,1284,8.085329067,158.806152,1927780.332,696445.0711
270,980,176,5.346407151,32.919304,1932412.46,695584.6975
271,1465,249,109.8320103,2.267099,1946135.696,701537.5002
272,2776,4438,14.6118915,303.725223,1930031.106,725934.4026
273,3269,503,1.134764668,443.263713,1928053.334,729723.9462
274,2404,432,1.197455601,360.764942,1929312.774,732658.1136
275,3295,938,1.108975798,845.825492,1930586.054,733162.2035
276,4836,1008,3.856234455,261.394895,1936086.756,739100.8152
277,3969,343,2.002872528,171.254034,1934230.336,745029.9104
278,5359,795,1.596112045,498.085333,1923951.555,745767.296
279,5959,898,1.460557809,614.833589,1918035.045,719909.1227
280,5801,2281,2.796770603,815.583515,1919157.973,720713.6276
281,4057,388,2.028547145,191.269895,1930458.174,744455.6874
282,2497,3832,1.736185901,2207.136919,1921504.492,712986.3672
283,3571,1429,2.473616261,577.69672,1922931.637,721155.0201
284,3632,395,1.77022716,223.135205,1908607.55,722861.5546
285,3245,691,1.449914947,476.579679,1911598.549,722593.5869
286,2229,324,1.192961841,271.592929,1934154.128,742714.3861
